,idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage
7591,1425,85,52,32.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,1.0,1.0,,5.576923,3.9166667,16.0,104.0,1.9469336
7592,1426,73,51,22.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,9.0,8.0,,17.0,0.8782051,0.083333336,10.0,37.0,1.3492123
7593,1426,75,51,24.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,8.0,8.0,,5.0,1.7820513,0.6666667,40.0,47.0,1.3571575
7594,1426,77,51,26.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,2.4551282,2.25,48.0,35.0,1.3438735
7595,1426,78,51,27.0,white,0.0,1.0,12.0,0,0.0,1.0,1.0,6.0,6.0,0.0,,2.4551282,0.16666667,32.0,,1.4654768
7596,1426,80,51,29.0,white,0.0,1.0,12.0,0,0.0,1.0,1.0,8.0,8.0,0.0,31.0,3.7435899,0.33333334,40.0,67.0,1.275272
7597,1426,88,51,37.0,white,0.0,1.0,12.0,0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,5.185898,3.0,40.0,75.0,1.5750365
7598,1427,70,51,18.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,6.0,8.0,,0.0,1.4615386,0.16666667,7.0,44.0,0.8915981
7599,1427,71,51,19.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,2.4038463,1.6666666,40.0,49.0,1.6116626
7600,1427,72,51,20.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.4423077,2.6666667,40.0,54.0,1.5986733
7601,1427,73,51,21.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.480769,3.75,40.0,54.0,1.6333431
7602,1427,75,51,23.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,4.0,3.0,,0.0,5.5833335,5.5833335,40.0,9.0,1.671651
7603,1427,82,51,30.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,6.4679484,0.41666666,31.0,23.0,1.2248939
7604,1427,85,51,33.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,7.0,0.0,0.0,7.3141026,1.3333334,31.0,22.0,1.2125812
7605,1427,87,51,35.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,7.0,3.0,0.0,,9.23718,1.6666666,40.0,100.0,1.357884
7606,1427,88,51,36.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,10.621796,3.0,40.0,72.0,1.5219871
7607,1428,77,46,30.0,white,1.0,0.0,18.0,1,0.0,0.0,0.0,11.0,13.0,1.0,0.0,7.1346154,3.4166667,40.0,52.0,2.1576366
7608,1428,78,46,32.0,white,1.0,0.0,18.0,1,0.0,0.0,0.0,11.0,13.0,1.0,0.0,8.211538,4.5,48.0,56.0,2.1274996
7609,1428,80,46,33.0,white,1.0,0.0,18.0,1,0.0,1.0,0.0,11.0,13.0,1.0,,9.711538,6.4166665,38.0,78.0,2.2661316
7610,1428,82,46,35.0,white,1.0,0.0,18.0,1,0.0,1.0,0.0,11.0,13.0,1.0,0.0,10.596154,7.25,40.0,46.0,2.4554148
7611,1428,83,46,36.0,white,1.0,0.0,18.0,1,0.0,1.0,0.0,11.0,13.0,1.0,0.0,11.019231,7.25,42.0,22.0,2.4980986
7612,1428,85,46,38.0,white,1.0,0.0,18.0,1,0.0,1.0,0.0,11.0,13.0,1.0,,13.019231,7.25,50.0,104.0,2.483751
7613,1428,88,46,42.0,white,0.0,0.0,18.0,1,0.0,1.0,0.0,11.0,13.0,1.0,0.0,15.634616,7.25,40.0,56.0,2.9670327
7614,1429,68,47,20.0,white,0.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,,0.0,1.25,1.25,40.0,52.0,1.1729622
7615,1429,69,47,21.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,,4.0,2.1730769,0.75,25.0,48.0,1.8355039
7616,1429,70,47,22.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,,0.0,2.4230769,1.0,25.0,13.0,1.8355039
7617,1429,71,47,23.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,,1.0,2.6730769,0.25,40.0,13.0,1.3163017
7618,1429,72,47,24.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,5.0,3.0,,4.0,2.8461537,0.5,40.0,9.0,1.3873644
7619,1430,71,52,18.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,6.0,4.0,,10.0,0.21153846,0.083333336,20.0,11.0,1.3163017
7620,1431,68,49,18.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,4.0,3.0,,0.0,0.53846157,0.083333336,40.0,28.0,1.3394108
7621,1431,69,49,19.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,4.0,3.0,,0.0,1.5384616,1.0,40.0,52.0,1.6430137
7622,1432,68,49,18.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,4.0,3.0,,0.0,0.33333334,0.33333334,40.0,12.0,1.2704176
7623,1432,69,49,19.0,white,0.0,1.0,12.0,0,0.0,1.0,0.0,4.0,3.0,,0.0,1.3333334,1.25,40.0,52.0,1.6477197
7624,1433,83,45,37.0,white,0.0,0.0,16.0,1,0.0,0.0,0.0,11.0,2.0,0.0,0.0,8.326923,4.25,50.0,49.0,2.4065032
7625,1433,85,45,39.0,white,1.0,0.0,16.0,1,0.0,1.0,0.0,11.0,2.0,0.0,0.0,9.326923,0.083333336,40.0,52.0,2.558865
7626,1434,70,45,24.0,white,1.0,0.0,11.0,0,0.0,1.0,0.0,6.0,8.0,,,0.33333334,0.33333334,54.0,,0.99595785
7627,1434,72,45,26.0,white,1.0,0.0,11.0,0,0.0,1.0,1.0,6.0,8.0,0.0,1.0,0.39102566,0.083333336,30.0,3.0,1.7169368
7628,1434,73,45,27.0,white,1.0,0.0,11.0,0,0.0,1.0,1.0,6.0,8.0,0.0,0.0,1.1794872,1.0,21.0,41.0,0.7011794
7629,1434,78,45,32.0,white,1.0,0.0,11.0,0,1.0,0.0,1.0,6.0,3.0,,0.0,1.5448719,0.25,40.0,15.0,0.72341895
7630,1434,83,45,37.0,white,1.0,0.0,11.0,0,1.0,0.0,1.0,6.0,8.0,0.0,0.0,1.5833335,0.083333336,40.0,2.0,1.2089599
7631,1434,85,45,39.0,white,1.0,0.0,11.0,0,1.0,0.0,1.0,6.0,8.0,0.0,0.0,1.7564104,0.25,16.0,9.0,1.099209
7632,1434,88,45,42.0,white,0.0,0.0,11.0,0,1.0,0.0,1.0,6.0,8.0,,12.0,2.4294872,0.25,24.0,35.0,1.099209
7633,1435,70,44,26.0,white,1.0,0.0,15.0,0,0.0,0.0,0.0,9.0,8.0,,0.0,0.7371795,0.41666666,18.0,7.0,0.70526844
7634,1435,75,44,30.0,white,1.0,0.0,15.0,0,1.0,0.0,0.0,8.0,1.0,,0.0,1.7371795,0.33333334,35.0,52.0,1.0250237
7635,1435,77,44,32.0,white,1.0,0.0,15.0,0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,2.7371795,0.6666667,40.0,52.0,1.7786806
7636,1435,78,44,34.0,white,1.0,0.0,15.0,0,0.0,0.0,1.0,,3.0,,3.0,3.621795,1.1666666,40.0,46.0,1.753038
7637,1435,82,44,37.0,white,1.0,0.0,15.0,0,0.0,0.0,1.0,11.0,1.0,0.0,,7.391026,4.3333335,40.0,98.0,1.9344155
7638,1435,83,44,38.0,white,1.0,0.0,15.0,0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,8.391026,5.3333335,40.0,52.0,1.9997388
7639,1435,85,44,41.0,white,1.0,0.0,15.0,0,0.0,0.0,1.0,7.0,3.0,0.0,,10.391026,0.8333333,40.0,104.0,1.9430896
7640,1435,87,44,43.0,white,1.0,0.0,15.0,0,0.0,0.0,1.0,11.0,2.0,0.0,,12.391026,0.9166667,40.0,104.0,2.084861
7641,1435,88,44,44.0,white,1.0,0.0,15.0,0,0.0,0.0,1.0,11.0,2.0,0.0,0.0,13.698718,2.25,40.0,68.0,2.186612
7642,1436,68,44,23.0,white,0.0,1.0,16.0,1,0.0,1.0,0.0,11.0,13.0,,0.0,1.4166666,1.4166666,50.0,52.0,1.4039489
7643,1436,69,44,24.0,white,1.0,0.0,16.0,1,0.0,1.0,0.0,11.0,13.0,,0.0,2.4166665,0.33333334,60.0,52.0,1.5439229
7644,1436,70,44,25.0,white,1.0,0.0,16.0,1,0.0,1.0,0.0,11.0,13.0,0.0,0.0,3.4935896,1.4166666,40.0,56.0,2.058239
7645,1436,71,44,26.0,white,1.0,0.0,16.0,1,0.0,1.0,0.0,11.0,13.0,0.0,0.0,4.4935894,2.4166667,40.0,52.0,2.06768
7646,1436,72,44,27.0,white,1.0,0.0,16.0,1,0.0,1.0,0.0,11.0,13.0,1.0,0.0,5.4935894,3.4166667,40.0,52.0,2.0026944
7647,1436,87,44,42.0,white,0.0,0.0,16.0,1,0.0,0.0,1.0,11.0,13.0,0.0,13.0,6.878205,1.3333334,40.0,54.0,1.2865845
7648,1436,88,44,43.0,white,0.0,0.0,16.0,1,0.0,0.0,1.0,11.0,13.0,0.0,0.0,7.7051277,0.9166667,40.0,43.0,1.4490948
7649,1437,87,44,42.0,white,0.0,0.0,18.0,1,0.0,0.0,0.0,11.0,13.0,1.0,,7.326923,3.4166667,45.0,104.0,2.5263972
7650,1437,88,44,44.0,white,0.0,0.0,18.0,1,0.0,0.0,0.0,11.0,13.0,1.0,0.0,8.711538,4.8333335,50.0,72.0,2.5651968
7651,1439,68,48,19.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,6.0,4.0,,0.0,0.9166667,0.9166667,25.0,15.0,1.5217319
7652,1439,69,48,20.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,,2.0,1.5128205,0.41666666,40.0,31.0,1.4039489
7653,1439,70,48,21.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,9.0,3.0,,4.0,1.6858974,0.0,40.0,9.0,1.256241
7654,1439,71,48,22.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,,0.0,2.0128205,0.25,40.0,17.0,1.3015075
7655,1439,72,48,23.0,white,0.0,0.0,12.0,0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,2.7051282,1.0833334,40.0,36.0,1.602993
7656,1439,73,48,24.0,white,0.0,0.0,12.0,0,0.0,1.0,0.0,11.0,8.0,,1.0,2.7435896,1.1666666,44.0,2.0,1.6115762
7657,1439,77,48,28.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,3.6089742,0.8333333,30.0,45.0,1.3757439
7658,1439,78,48,29.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,4.551282,1.8333334,35.0,49.0,1.345676
7659,1439,80,48,31.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,6.032051,3.75,30.0,77.0,1.2784927
7660,1439,82,48,33.0,white,1.0,0.0,12.0,0,0.0,1.0,1.0,8.0,3.0,0.0,,7.532051,0.083333336,48.0,78.0,1.446919
7661,1439,83,48,34.0,white,1.0,0.0,12.0,0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,8.378205,1.0,40.0,44.0,1.4966849
7662,1440,75,47,27.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,6.0,8.0,,9.0,3.0705128,0.8333333,30.0,26.0,0.6640102
7663,1441,87,49,38.0,white,0.0,0.0,13.0,0,0.0,1.0,1.0,11.0,3.0,0.0,,14.557693,1.1666666,40.0,102.0,1.647178
7664,1441,88,49,39.0,white,0.0,0.0,13.0,0,0.0,1.0,1.0,11.0,3.0,0.0,0.0,15.923077,2.5,42.0,71.0,1.7291871
7665,1442,80,44,36.0,white,1.0,0.0,18.0,1,1.0,0.0,1.0,11.0,1.0,0.0,0.0,10.583333,10.583333,40.0,37.0,2.244339
7666,1442,83,44,39.0,white,1.0,0.0,18.0,1,1.0,0.0,1.0,11.0,1.0,0.0,0.0,13.685898,13.666667,40.0,53.0,2.4056368
7667,1443,75,53,22.0,white,0.0,1.0,14.0,0,0.0,1.0,0.0,11.0,1.0,,0.0,3.7948718,1.0,50.0,52.0,1.5574329
7668,1443,77,53,24.0,white,0.0,1.0,14.0,0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,4.75641,0.16666667,40.0,50.0,1.237874
7669,1443,78,53,25.0,white,0.0,1.0,14.0,0,0.0,1.0,0.0,6.0,2.0,,0.0,5.852564,1.0,65.0,57.0,1.2665308
7670,1443,80,53,27.0,white,0.0,1.0,14.0,0,0.0,0.0,0.0,7.0,2.0,0.0,,7.7371793,1.6666666,41.0,98.0,1.3587828
7671,1443,82,53,29.0,white,1.0,0.0,14.0,0,0.0,0.0,0.0,6.0,2.0,0.0,,9.621795,1.75,44.0,98.0,1.4350837
7672,1443,83,53,30.0,white,1.0,0.0,14.0,0,0.0,0.0,0.0,6.0,4.0,,0.0,10.621795,1.9166666,44.0,52.0,1.4361658
7673,1443,85,53,32.0,white,1.0,0.0,14.0,0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,12.448718,1.0,8.0,95.0,1.394902
7674,1444,68,49,18.0,white,0.0,0.0,10.0,0,0.0,0.0,0.0,6.0,8.0,,0.0,0.23076923,0.0,20.0,12.0,0.7714266
7675,1444,71,49,21.0,white,1.0,0.0,10.0,0,0.0,0.0,0.0,6.0,8.0,,0.0,0.59615386,0.083333336,35.0,19.0,1.3470734
7676,1444,73,49,23.0,white,1.0,0.0,10.0,0,0.0,0.0,0.0,6.0,8.0,,0.0,0.65384614,0.0,12.0,3.0,1.3163646
7677,1444,77,49,27.0,white,1.0,0.0,10.0,0,0.0,0.0,0.0,10.0,8.0,0.0,6.0,0.9615385,0.33333334,20.0,16.0,1.2158954
7678,1444,78,49,28.0,white,0.0,0.0,10.0,0,0.0,0.0,0.0,6.0,6.0,,0.0,1.173077,0.16666667,24.0,11.0,1.0981125
7679,1445,87,51,35.0,white,0.0,0.0,16.0,1,0.0,0.0,0.0,11.0,2.0,0.0,,15.044871,15.0,45.0,104.0,2.6889157
7680,1446,68,46,21.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,3.0,,0.0,1.0,0.0,43.0,52.0,1.4467688
7681,1447,70,46,23.0,white,0.0,0.0,9.0,0,0.0,0.0,0.0,6.0,8.0,,0.0,2.596154,0.5833333,40.0,59.0,0.72907907
7682,1447,71,46,24.0,white,0.0,0.0,9.0,0,0.0,1.0,0.0,6.0,8.0,,6.0,3.4807692,0.41666666,40.0,46.0,1.2517635
7683,1447,72,46,25.0,white,0.0,0.0,9.0,0,0.0,1.0,0.0,6.0,8.0,0.0,7.0,4.3076925,0.9166667,48.0,43.0,1.2622011
7684,1447,73,46,26.0,white,0.0,0.0,9.0,0,0.0,1.0,0.0,6.0,8.0,1.0,0.0,5.3076925,1.9166666,48.0,52.0,1.0796152
7685,1447,77,46,30.0,white,1.0,0.0,9.0,0,0.0,0.0,0.0,6.0,8.0,0.0,4.0,6.3076925,0.41666666,48.0,0.0,0.83304775
7686,1448,71,51,19.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,6.0,0.0,2.0,1.0192308,0.8333333,35.0,40.0,1.3603482
7687,1448,72,51,20.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,2.0,1.8333334,20.0,51.0,1.3492123
7688,1448,73,51,21.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,6.0,,8.0,2.0769231,1.9166666,38.0,4.0,1.3210418
7689,1448,75,51,23.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,8.0,,0.0,2.0961537,0.0,16.0,1.0,1.237198
7690,1448,77,51,25.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,2.0961537,0.5,15.0,0.0,1.6228609
7691,1448,80,51,28.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.3461537,0.41666666,25.0,13.0,1.5789542
7692,1448,82,51,30.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.7692306,2.5,15.0,74.0,1.6733508
7693,1448,85,51,33.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,4.1923075,0.41666666,20.0,22.0,1.22525
7694,1448,87,51,35.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,6.076923,1.3333334,20.0,98.0,1.2679363
7695,1448,88,51,37.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,7.5384617,2.8333333,40.0,76.0,1.2984041
7696,1449,68,45,22.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,4.0,3.0,,0.0,1.0,0.0,40.0,52.0,1.6270928
7697,1449,69,45,23.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,1.0,,0.0,1.6153846,0.41666666,40.0,32.0,1.7448759
7698,1449,70,45,24.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,1.0,,0.0,2.3846154,1.25,40.0,40.0,1.8158565
7699,1449,71,45,25.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,2.3846154,0.9166667,40.0,,1.9855219
7700,1449,72,45,26.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.3653846,1.9166666,40.0,51.0,1.9939858
7701,1449,73,45,27.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.4038463,2.9166667,40.0,54.0,2.030903
7702,1449,75,45,29.0,white,1.0,0.0,12.0,0,1.0,0.0,1.0,6.0,3.0,,0.0,4.980769,4.8333335,40.0,30.0,2.0012968
7703,1450,68,45,22.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,4.0,3.0,,0.0,2.0,2.0,40.0,52.0,1.6270928
7704,1450,69,45,23.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,11.0,3.0,,0.0,3.0,0.6666667,40.0,52.0,1.6270928
7705,1450,70,45,24.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,,0.0,3.6730769,1.4166666,40.0,35.0,1.5847453
7706,1450,72,45,26.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,5.538461,1.25,35.0,51.0,1.8122472
7707,1450,73,45,27.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,6.576923,2.25,35.0,54.0,1.7520006
7708,1450,75,45,29.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,,0.0,7.1923075,4.1666665,35.0,32.0,1.7151359
7709,1450,77,45,31.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,7.6923075,0.6666667,31.0,26.0,1.9818792
7710,1451,72,49,22.0,white,0.0,1.0,16.0,1,1.0,0.0,1.0,11.0,13.0,0.0,0.0,3.7115386,0.5,40.0,48.0,2.1452172
7711,1451,85,49,35.0,white,0.0,0.0,16.0,1,1.0,0.0,1.0,11.0,13.0,1.0,,13.416667,13.416667,40.0,85.0,2.2027843
7712,1451,87,49,37.0,white,0.0,0.0,16.0,1,1.0,0.0,1.0,11.0,13.0,1.0,0.0,15.416667,15.416667,40.0,78.0,2.266836
7713,1452,80,51,28.0,white,0.0,0.0,15.0,0,0.0,0.0,0.0,6.0,8.0,0.0,,5.2115383,0.0,35.0,78.0,1.8860892
7714,1452,82,51,30.0,white,0.0,0.0,15.0,0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,6.7884617,0.41666666,40.0,82.0,1.9810015
7715,1453,69,49,19.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,10.0,11.0,,1.0,0.28846154,0.083333336,70.0,5.0,0.93394566
7716,1453,70,49,20.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.7692308,0.5,20.0,25.0,0.7409375
7717,1453,71,49,21.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,6.0,8.0,,26.0,1.2692307,0.8333333,40.0,26.0,1.3163017
7718,1453,72,49,22.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,,11.0,,0.0,1.2692307,0.9166667,40.0,0.0,1.6116626
7719,1453,73,49,23.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,6.0,8.0,,8.0,1.4230769,0.16666667,30.0,8.0,1.2314292
7720,1453,75,49,25.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,4.0,6.0,,15.0,1.6153846,0.6666667,40.0,10.0,1.4405394
7721,1453,77,49,27.0,white,0.0,1.0,12.0,0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2.6666667,2.6666667,20.0,26.0,1.0981125
7722,1453,80,49,30.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,1.0,10.0,,0.0,3.301282,1.75,30.0,21.0,1.1221964
7723,1453,82,49,32.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,8.0,1.0,,4.801282,3.8333333,30.0,78.0,1.0986123
7724,1453,83,49,33.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,8.0,,26.0,5.320513,4.1666665,32.0,27.0,0.91629076
7725,1453,85,49,35.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,4.0,0.0,,7.320513,0.25,30.0,104.0,1.1140244
7726,1453,87,49,37.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,6.0,4.0,0.0,,8.782051,1.4166666,40.0,76.0,1.1427732
7727,1453,88,49,39.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,6.0,2.0,,0.0,10.089744,2.75,40.0,68.0,3.6560788
7728,1455,69,44,24.0,white,1.0,0.0,12.0,0,0.0,1.0,0.0,9.0,3.0,,0.0,0.3269231,0.25,40.0,16.0,1.4935614
7729,1456,77,45,31.0,white,1.0,0.0,12.0,0,1.0,0.0,0.0,11.0,8.0,0.0,0.0,0.6730769,0.41666666,40.0,26.0,1.3527546
7730,1456,78,45,32.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,11.0,8.0,,1.0,0.9807693,0.6666667,40.0,16.0,1.4074332
7731,1457,68,43,24.0,white,0.0,0.0,11.0,0,0.0,1.0,0.0,8.0,3.0,,0.0,0.6666667,0.6666667,40.0,30.0,1.4820668
7732,1457,69,43,25.0,white,0.0,0.0,11.0,0,0.0,1.0,0.0,8.0,2.0,,0.0,1.6666667,1.5833334,48.0,52.0,1.4793844
7733,1457,70,43,26.0,white,0.0,0.0,11.0,0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,2.8397436,2.75,40.0,61.0,1.742386
7734,1457,71,43,27.0,white,0.0,0.0,11.0,0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,3.7435899,3.6666667,40.0,47.0,1.8585224
7735,1457,72,43,28.0,white,1.0,0.0,11.0,0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,4.705128,0.16666667,40.0,50.0,1.8992586
7736,1457,73,43,29.0,white,1.0,0.0,11.0,0,0.0,0.0,0.0,6.0,3.0,,0.0,5.24359,0.75,40.0,28.0,1.8699882
7737,1458,68,45,22.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,4.0,6.0,,1.0,1.5,1.5,40.0,51.0,1.7269378
7738,1458,69,45,23.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,9.0,8.0,,0.0,2.1923077,0.0,40.0,36.0,1.0313598
7739,1458,71,45,25.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,9.0,8.0,,0.0,3.5192308,0.41666666,16.0,12.0,0.517794
7740,1459,69,46,22.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,,1.0,1.0641025,0.16666667,43.0,12.0,1.4163264
7741,1459,70,46,23.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,,9.0,1.3141025,0.25,40.0,13.0,1.4222263
7742,1459,71,46,24.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,6.0,3.0,,4.0,1.525641,0.16666667,40.0,11.0,1.3470734
7743,1459,73,46,26.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,8.0,,0.0,2.1217947,0.25,45.0,31.0,0.5507049
7744,1462,85,46,38.0,black,0.0,0.0,16.0,1,0.0,1.0,0.0,11.0,1.0,0.0,,12.269231,0.6666667,40.0,100.0,2.1137908
7745,1462,87,46,40.0,black,0.0,0.0,16.0,1,0.0,0.0,0.0,11.0,1.0,0.0,0.0,14.115384,2.75,40.0,96.0,2.2396057
7746,1462,88,46,42.0,black,0.0,0.0,16.0,1,0.0,0.0,0.0,11.0,1.0,0.0,0.0,15.557693,4.3333335,50.0,75.0,2.160041
7747,1463,70,48,21.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,4.0,6.0,,1.0,2.4230769,0.75,40.0,48.0,1.9459097
7748,1463,71,48,22.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,,1.0,2.9230769,0.33333334,40.0,26.0,1.4614837
7749,1463,72,48,23.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,8.0,3.0,,4.0,3.5192308,0.9166667,40.0,31.0,1.7562432
7750,1463,73,48,24.0,black,1.0,0.0,12.0,0,0.0,1.0,0.0,11.0,3.0,0.0,2.0,4.519231,1.0,40.0,52.0,1.9101392
7751,1463,75,48,26.0,black,0.0,0.0,12.0,0,0.0,1.0,0.0,4.0,3.0,,2.0,5.480769,0.41666666,40.0,50.0,1.7029036
7752,1465,72,53,18.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,9.0,7.0,,20.0,4.416667,0.5833333,10.0,14.0,0.10758521
7753,1465,73,53,19.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,6.0,4.0,,3.0,4.8012824,0.083333336,25.0,20.0,1.097898
7754,1465,75,53,21.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,12.0,3.0,,0.0,5.8012824,0.9166667,40.0,52.0,1.571567
7755,1465,77,53,23.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,6.8012824,0.16666667,40.0,52.0,1.2422125
7756,1465,78,53,24.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,7.0,3.0,,2.0,7.7820516,0.8333333,40.0,51.0,1.2419821
7757,1465,80,53,26.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,9.051282,0.33333334,40.0,66.0,1.7925284
7758,1465,82,53,28.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,5.0,3.0,0.0,,10.935898,2.4166667,40.0,98.0,1.4632553
7759,1465,83,53,29.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,11.705129,0.41666666,40.0,40.0,1.7515776
7760,1465,87,53,33.0,white,1.0,0.0,12.0,0,0.0,0.0,0.0,12.0,3.0,1.0,9.0,13.532052,0.25,40.0,95.0,1.7964861
7761,1465,88,53,35.0,white,0.0,0.0,12.0,0,0.0,0.0,0.0,12.0,3.0,,0.0,15.012821,1.25,40.0,77.0,1.8463349
7762,1467,72,51,20.0,white,1.0,0.0,10.0,0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,0.46794873,0.41666666,40.0,20.0,1.3766114
